Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2024/2025,27/04/2025,16:30,Radomiak Radom,Lech Poznan,2,2,D,3.56,3.64,2.06,3.62,3.68,2.07,3.5,3.53,2.01,3.85,3.7,2.08,,,
Poland,Ekstraklasa,2024/2025,28/04/2025,18:00,Zaglebie,Stal Mielec,2,2,D,2.08,3.46,3.71,2.2,3.5,3.71,2.08,3.42,3.42,2.16,3.45,3.95,,,
Poland,Ekstraklasa,2024/2025,03/05/2025,13:45,Stal Mielec,Rakow,0,2,A,4.76,3.9,1.74,4.76,3.9,1.77,4.49,3.8,1.72,5.2,4.0,1.78,,,
Poland,Ekstraklasa,2024/2025,03/05/2025,16:30,Slask Wroclaw,Zaglebie,3,1,H,1.96,3.81,3.71,2.01,3.81,3.71,1.95,3.74,3.49,2.04,3.9,3.85,,,
Poland,Ekstraklasa,2024/2025,03/05/2025,19:15,Lech Poznan,Puszcza,8,1,H,1.31,5.64,9.54,1.32,6.25,10.0,1.28,5.55,9.18,1.32,6.2,10.0,,,
Poland,Ekstraklasa,2024/2025,04/05/2025,11:15,Piast Gliwice,Radomiak Radom,0,0,D,2.43,2.97,3.45,2.43,3.05,3.5,2.34,2.95,3.32,2.46,3.15,3.45,,,
Poland,Ekstraklasa,2024/2025,04/05/2025,13:45,Cracovia,Lechia Gdansk,0,2,A,2.6,3.72,2.6,2.66,3.72,2.6,2.56,3.52,2.54,2.78,3.75,2.64,,,
Poland,Ekstraklasa,2024/2025,04/05/2025,16:30,Jagiellonia,Gornik Zabrze,1,1,D,1.6,4.4,5.26,1.61,4.4,5.42,1.59,4.12,5.08,1.62,4.5,5.9,,,
Poland,Ekstraklasa,2024/2025,05/05/2025,18:00,Korona Kielce,GKS Katowice,2,1,H,2.19,3.5,3.36,2.19,3.55,3.41,2.12,3.48,3.26,2.24,3.6,3.5,,,
Poland,Ekstraklasa,2024/2025,09/05/2025,17:00,Motor Lublin,Piast Gliwice,1,4,A,2.7,3.3,2.73,2.7,3.3,2.8,2.59,3.22,2.71,2.78,3.35,2.86,,,
Poland,Ekstraklasa,2024/2025,09/05/2025,19:30,Gornik Zabrze,Slask Wroclaw,2,0,H,2.5,3.78,2.68,2.5,3.78,2.68,2.46,3.67,2.59,2.64,3.8,2.74,,,
Poland,Ekstraklasa,2024/2025,10/05/2025,13:45,Radomiak Radom,Pogon Szczecin,2,0,H,3.04,3.63,2.3,3.15,3.65,2.3,2.97,3.53,2.24,3.25,3.65,2.36,,,
Poland,Ekstraklasa,2024/2025,10/05/2025,16:30,Zaglebie,Widzew Lodz,2,1,H,2.14,3.42,3.57,2.17,3.45,3.57,2.13,3.34,3.36,2.2,3.55,3.7,,,
Poland,Ekstraklasa,2024/2025,10/05/2025,19:15,Rakow,Jagiellonia,1,2,A,1.65,3.96,5.39,1.7,4.0,5.39,1.66,3.87,4.89,1.7,4.0,5.8,,,
Poland,Ekstraklasa,2024/2025,11/05/2025,11:15,Lechia Gdansk,Korona Kielce,3,2,H,2.05,3.41,3.85,2.07,3.45,3.85,2.02,3.38,3.63,2.08,3.55,4.1,,,
Poland,Ekstraklasa,2024/2025,11/05/2025,13:45,GKS Katowice,Cracovia,2,1,H,2.27,3.53,3.17,2.27,3.65,3.29,2.21,3.43,3.09,2.36,3.55,3.3,,,
Poland,Ekstraklasa,2024/2025,11/05/2025,16:30,Legia,Lech Poznan,0,1,A,2.03,3.93,3.4,2.05,3.93,3.44,1.99,3.79,3.33,2.06,4.0,3.5,,,
Poland,Ekstraklasa,2024/2025,12/05/2025,18:00,Puszcza,Stal Mielec,2,3,A,2.59,3.37,2.82,2.7,3.5,2.82,2.54,3.32,2.69,2.64,3.5,2.92,,,
Poland,Ekstraklasa,2024/2025,14/05/2025,19:30,Pogon Szczecin,Motor Lublin,3,0,H,1.38,5.05,7.49,1.41,5.1,7.8,1.37,4.98,7.32,1.41,5.4,8.4,,,
Poland,Ekstraklasa,2024/2025,15/05/2025,19:30,Widzew Lodz,Legia,0,2,A,3.78,3.57,1.97,4.12,3.67,2.02,3.74,3.54,1.94,4.0,3.8,2.02,,,
Poland,Ekstraklasa,2024/2025,16/05/2025,17:00,Stal Mielec,Radomiak Radom,2,2,D,2.48,3.33,2.89,2.67,3.45,2.89,2.51,3.28,2.78,2.62,3.55,2.92,,,
Poland,Ekstraklasa,2024/2025,16/05/2025,19:30,Slask Wroclaw,Jagiellonia,1,1,D,3.99,4.2,1.77,4.1,4.2,1.82,3.95,4.04,1.77,4.2,4.2,1.86,,,
Poland,Ekstraklasa,2024/2025,17/05/2025,13:45,Pogon Szczecin,Lechia Gdansk,3,3,D,1.48,4.57,6.18,1.49,4.7,6.75,1.46,4.51,6.26,1.49,4.9,7.6,,,
Poland,Ekstraklasa,2024/2025,17/05/2025,16:30,Piast Gliwice,Gornik Zabrze,2,0,H,2.08,3.4,3.64,2.12,3.47,3.64,2.07,3.34,3.5,2.1,3.5,3.95,,,
Poland,Ekstraklasa,2024/2025,17/05/2025,19:15,Korona Kielce,Rakow,1,1,D,7.19,4.75,1.41,7.6,4.9,1.46,7.25,4.48,1.42,8.6,4.8,1.47,,,
Poland,Ekstraklasa,2024/2025,18/05/2025,11:15,Motor Lublin,Zaglebie,1,0,H,1.93,3.77,3.72,2.04,3.77,4.04,1.95,3.55,3.69,2.0,3.8,4.0,,,
Poland,Ekstraklasa,2024/2025,18/05/2025,13:45,Cracovia,Legia,3,1,H,2.79,3.62,2.41,2.94,3.65,2.48,2.75,3.53,2.39,2.94,3.7,2.52,,,
Poland,Ekstraklasa,2024/2025,18/05/2025,16:30,GKS Katowice,Lech Poznan,2,2,D,5.27,4.28,1.58,5.54,4.35,1.63,5.24,4.1,1.59,5.9,4.3,1.66,,,
Poland,Ekstraklasa,2024/2025,19/05/2025,18:00,Widzew Lodz,Puszcza,2,0,H,1.42,4.79,6.92,1.44,4.8,8.05,1.41,4.71,6.91,1.42,5.5,8.4,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Gornik Zabrze,Korona Kielce,1,1,D,1.85,3.96,3.85,1.94,3.96,4.03,1.87,3.8,3.75,1.91,4.1,4.2,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Jagiellonia,Pogon Szczecin,1,1,D,2.12,3.68,3.25,2.19,3.75,3.28,2.08,3.7,3.18,2.16,3.95,3.4,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Lech Poznan,Piast Gliwice,1,0,H,1.33,5.27,8.47,1.38,5.6,9.0,1.34,5.18,8.2,1.36,5.9,10.0,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Lechia Gdansk,GKS Katowice,2,3,A,1.97,3.98,3.42,2.01,4.1,3.55,1.93,3.91,3.43,2.04,4.1,3.55,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Legia,Stal Mielec,2,2,D,1.35,5.47,7.6,1.44,5.5,7.7,1.36,5.29,7.12,1.4,5.6,8.8,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Puszcza,Slask Wroclaw,1,1,D,3.25,3.93,2.05,3.3,4.0,2.05,3.24,3.88,2.01,3.55,4.1,2.08,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Radomiak Radom,Motor Lublin,2,3,A,1.93,3.64,3.86,1.99,3.75,4.05,1.94,3.54,3.73,2.02,3.8,3.9,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Rakow,Widzew Lodz,2,1,H,1.26,5.64,11.81,1.29,5.8,11.81,1.27,5.47,10.29,1.3,6.2,13.5,,,
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Zaglebie,Cracovia,1,2,A,2.77,3.45,2.51,2.77,3.55,2.56,2.67,3.45,2.49,2.86,3.65,2.6,,,
