Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2021/2022,15/05/2022,16:30,Radomiak Radom,Wisla,4,2,H,4.58,3.65,1.82,4.58,3.73,2.25,3.64,3.46,2.01,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Lech Poznan,Zaglebie,2,1,H,1.37,5.9,7.56,1.4,5.9,7.86,1.37,5.08,6.98,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Leczna,Jagiellonia,0,1,A,3.9,3.78,1.97,3.9,3.78,2.05,3.58,3.58,1.96,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Legia,Cracovia,3,0,H,1.96,3.6,4.13,1.96,3.72,4.2,1.89,3.51,3.92,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Piast Gliwice,Radomiak Radom,1,1,D,2.1,3.49,3.75,2.1,3.63,3.85,2.05,3.39,3.49,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Pogon Szczecin,Termalica B-B.,2,2,D,1.4,5.29,7.87,1.45,5.29,8.0,1.39,4.96,6.84,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Rakow,Lechia Gdansk,3,0,H,1.25,6.4,12.66,1.35,6.5,13.0,1.24,6.05,10.75,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Slask Wroclaw,Gornik Z.,3,4,A,2.53,4.04,2.6,2.63,4.1,2.6,2.52,3.77,2.45,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Wisla,Warta Poznan,0,1,A,2.33,3.43,3.27,2.35,3.55,3.27,2.26,3.32,3.08,,,,,,
Poland,Ekstraklasa,2021/2022,21/05/2022,16:30,Wisla Plock,Stal Mielec,3,0,H,1.99,4.01,3.61,2.0,4.04,3.7,1.93,3.78,3.51,,,,,,
