Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2023/2024,03/12/2023,11:30,Cracovia,Ruch Chorzow,4,4,D,1.67,3.81,5.67,1.76,4.1,6.4,1.62,3.74,5.41,,,,,,
Poland,Ekstraklasa,2023/2024,03/12/2023,14:00,Zaglebie,Legia,0,3,A,3.59,3.65,2.08,4.09,3.7,2.1,3.49,3.49,2.02,,,,,,
Poland,Ekstraklasa,2023/2024,03/12/2023,16:30,Slask Wroclaw,Rakow,1,1,D,4.01,3.69,1.94,4.1,3.79,2.0,3.84,3.5,1.91,,,,,,
Poland,Ekstraklasa,2023/2024,08/12/2023,17:00,Ruch Chorzow,Zaglebie,2,2,D,3.39,3.57,2.18,3.4,3.63,2.34,3.08,3.44,2.2,,,,,,
Poland,Ekstraklasa,2023/2024,08/12/2023,19:30,Pogon Szczecin,Warta Poznan,3,3,D,1.55,4.15,6.53,1.56,4.4,7.2,1.49,4.13,6.32,,,,,,
Poland,Ekstraklasa,2023/2024,09/12/2023,14:00,Radomiak Radom,Gornik Zabrze,1,1,D,2.12,3.52,3.59,2.16,3.61,3.68,2.09,3.38,3.37,,,,,,
Poland,Ekstraklasa,2023/2024,09/12/2023,16:30,Cracovia,Stal Mielec,2,2,D,1.67,3.82,5.7,1.69,3.91,6.0,1.63,3.71,5.38,,,,,,
Poland,Ekstraklasa,2023/2024,09/12/2023,19:00,Slask Wroclaw,Korona Kielce,0,0,D,2.25,3.24,3.57,2.3,3.33,3.57,2.2,3.16,3.31,,,,,,
Poland,Ekstraklasa,2023/2024,10/12/2023,11:30,Lech Poznan,Piast Gliwice,0,1,A,1.9,3.48,4.51,1.98,3.6,4.6,1.88,3.4,4.11,,,,,,
Poland,Ekstraklasa,2023/2024,10/12/2023,14:00,LKS Lodz,Legia,1,1,D,6.27,4.47,1.53,6.4,4.6,1.63,5.76,4.18,1.52,,,,,,
Poland,Ekstraklasa,2023/2024,10/12/2023,16:30,Jagiellonia,Rakow,4,2,H,2.82,3.51,2.55,3.12,3.57,2.55,2.83,3.39,2.37,,,,,,
Poland,Ekstraklasa,2023/2024,11/12/2023,18:00,Puszcza,Widzew Lodz,1,0,H,3.56,3.33,2.21,3.63,3.45,2.34,3.34,3.3,2.14,,,,,,
Poland,Ekstraklasa,2023/2024,15/12/2023,17:00,Gornik Zabrze,Warta Poznan,3,0,H,2.01,3.38,4.14,2.16,3.41,4.14,2.0,3.24,3.82,,,,,,
Poland,Ekstraklasa,2023/2024,15/12/2023,19:30,Zaglebie,Slask Wroclaw,1,2,A,2.17,3.29,3.71,2.25,3.33,3.79,2.12,3.15,3.55,,,,,,
Poland,Ekstraklasa,2023/2024,16/12/2023,14:00,Puszcza,Jagiellonia,3,3,D,4.68,3.65,1.83,4.81,3.8,1.93,4.2,3.54,1.82,,,,,,
Poland,Ekstraklasa,2023/2024,16/12/2023,16:30,Widzew Lodz,Pogon Szczecin,1,2,A,3.32,3.75,2.15,3.49,3.81,2.21,3.2,3.5,2.12,,,,,,
Poland,Ekstraklasa,2023/2024,16/12/2023,19:00,Radomiak Radom,Lech Poznan,2,2,D,3.45,3.26,2.29,3.47,3.4,2.3,3.27,3.23,2.19,,,,,,
Poland,Ekstraklasa,2023/2024,17/12/2023,11:30,LKS Lodz,Ruch Chorzow,1,1,D,2.39,3.39,3.12,2.42,3.47,3.15,2.33,3.26,2.98,,,,,,
Poland,Ekstraklasa,2023/2024,17/12/2023,14:00,Rakow,Korona Kielce,1,0,H,1.48,4.58,6.98,1.53,4.58,6.98,1.47,4.29,6.28,,,,,,
Poland,Ekstraklasa,2023/2024,17/12/2023,16:30,Legia,Cracovia,2,0,H,1.61,4.07,5.87,1.62,4.2,6.0,1.57,3.94,5.53,,,,,,
Poland,Ekstraklasa,2023/2024,18/12/2023,18:00,Piast Gliwice,Stal Mielec,3,0,H,1.57,3.84,6.78,1.59,4.3,8.5,1.53,3.87,6.39,,,,,,
Poland,Ekstraklasa,2023/2024,20/12/2023,18:00,Cracovia,Legia,2,0,H,3.21,3.19,2.45,3.32,3.33,2.45,3.09,3.15,2.32,,,,,,
Poland,Ekstraklasa,2023/2024,09/02/2024,17:00,Stal Mielec,Puszcza,2,1,H,2.36,3.13,3.45,2.36,3.32,3.45,2.24,3.16,3.24,,,,,,
Poland,Ekstraklasa,2023/2024,09/02/2024,19:30,Ruch Chorzow,Legia,0,1,A,6.28,4.24,1.56,6.5,4.24,1.6,5.8,3.95,1.55,,,,,,
Poland,Ekstraklasa,2023/2024,10/02/2024,14:00,Cracovia,Radomiak Radom,6,0,H,1.99,3.29,4.37,2.03,3.33,4.37,1.95,3.23,3.99,,,,,,
Poland,Ekstraklasa,2023/2024,10/02/2024,16:30,Piast Gliwice,Gornik Zabrze,1,3,A,1.93,3.31,4.65,2.01,3.35,4.65,1.92,3.23,4.12,,,,,,
Poland,Ekstraklasa,2023/2024,10/02/2024,19:00,Lech Poznan,Zaglebie,2,0,H,1.79,3.66,4.91,1.8,4.2,5.13,1.71,3.69,4.6,,,,,,
Poland,Ekstraklasa,2023/2024,11/02/2024,11:30,Warta Poznan,Rakow,2,1,H,6.22,3.84,1.62,6.22,3.85,1.76,5.38,3.65,1.63,,,,,,
Poland,Ekstraklasa,2023/2024,11/02/2024,14:00,Widzew Lodz,Jagiellonia,1,3,A,2.67,3.44,2.73,2.75,3.45,2.73,2.61,3.33,2.57,,,,,,
Poland,Ekstraklasa,2023/2024,11/02/2024,16:30,Slask Wroclaw,Pogon Szczecin,0,1,A,3.03,3.28,2.51,3.03,3.35,2.63,2.86,3.25,2.41,,,,,,
Poland,Ekstraklasa,2023/2024,12/02/2024,18:00,Korona Kielce,LKS Lodz,2,1,H,1.76,3.76,4.9,1.87,3.76,5.0,1.75,3.55,4.55,,,,,,
Poland,Ekstraklasa,2023/2024,16/02/2024,17:00,Radomiak Radom,Pogon Szczecin,0,4,A,3.53,3.46,2.16,3.53,3.46,2.2,3.27,3.35,2.13,,,,,,
Poland,Ekstraklasa,2023/2024,16/02/2024,19:30,Slask Wroclaw,Stal Mielec,0,1,A,1.68,3.74,5.75,1.71,3.74,5.86,1.64,3.57,5.43,,,,,,
Poland,Ekstraklasa,2023/2024,17/02/2024,14:00,Ruch Chorzow,Warta Poznan,0,0,D,2.4,3.05,3.48,2.63,3.15,3.48,2.39,2.94,3.17,,,,,,
Poland,Ekstraklasa,2023/2024,17/02/2024,16:30,Jagiellonia,Lech Poznan,1,2,A,2.38,3.41,3.13,2.4,3.41,3.25,2.3,3.26,3.01,,,,,,
Poland,Ekstraklasa,2023/2024,17/02/2024,19:00,Rakow,Piast Gliwice,3,1,H,1.86,3.33,5.03,1.93,3.45,5.03,1.82,3.31,4.48,,,,,,
Poland,Ekstraklasa,2023/2024,18/02/2024,11:30,Zaglebie,Cracovia,1,1,D,2.46,3.21,3.18,2.46,3.41,3.18,2.36,3.21,2.96,,,,,,
Poland,Ekstraklasa,2023/2024,18/02/2024,14:00,Legia,Puszcza,1,1,D,1.32,5.53,10.18,1.35,5.54,10.18,1.31,5.07,8.84,,,,,,
Poland,Ekstraklasa,2023/2024,18/02/2024,16:30,LKS Lodz,Widzew Lodz,0,2,A,3.0,3.46,2.44,3.2,3.46,2.47,3.0,3.3,2.29,,,,,,
Poland,Ekstraklasa,2023/2024,19/02/2024,18:00,Gornik Zabrze,Korona Kielce,3,1,H,2.03,3.51,3.9,2.1,3.51,3.9,2.02,3.35,3.56,,,,,,
Poland,Ekstraklasa,2023/2024,23/02/2024,17:00,Piast Gliwice,Cracovia,0,0,D,2.25,3.02,3.87,2.35,3.1,3.87,2.26,2.94,3.45,,,,,,
Poland,Ekstraklasa,2023/2024,23/02/2024,19:30,Pogon Szczecin,LKS Lodz,4,2,H,1.35,5.49,8.71,1.42,5.49,9.0,1.34,5.02,7.57,,,,,,
Poland,Ekstraklasa,2023/2024,24/02/2024,14:00,Jagiellonia,Ruch Chorzow,1,1,D,1.55,4.45,5.91,1.56,4.45,6.0,1.52,4.25,5.62,,,,,,
Poland,Ekstraklasa,2023/2024,24/02/2024,16:30,Lech Poznan,Slask Wroclaw,0,0,D,1.93,3.36,4.54,2.01,3.36,4.54,1.95,3.2,4.04,,,,,,
Poland,Ekstraklasa,2023/2024,24/02/2024,19:00,Stal Mielec,Rakow,0,0,D,5.82,4.01,1.63,6.0,4.2,1.63,5.6,3.88,1.57,,,,,,
Poland,Ekstraklasa,2023/2024,25/02/2024,11:30,Puszcza,Zaglebie,2,2,D,3.32,3.23,2.37,3.4,3.35,2.37,3.19,3.22,2.22,,,,,,
Poland,Ekstraklasa,2023/2024,25/02/2024,14:00,Widzew Lodz,Gornik Zabrze,3,1,H,2.42,3.35,3.11,2.42,3.49,3.16,2.29,3.26,3.02,,,,,,
Poland,Ekstraklasa,2023/2024,25/02/2024,16:30,Korona Kielce,Legia,3,3,D,3.6,3.38,2.18,3.65,3.47,2.18,3.49,3.31,2.06,,,,,,
Poland,Ekstraklasa,2023/2024,26/02/2024,18:00,Warta Poznan,Radomiak Radom,0,0,D,2.71,2.94,3.09,2.71,3.0,3.09,2.59,2.88,2.94,,,,,,
Poland,Ekstraklasa,2023/2024,28/02/2024,17:30,Stal Mielec,LKS Lodz,1,0,H,2.05,3.32,4.06,2.11,3.5,4.06,2.02,3.26,3.65,,,,,,
Poland,Ekstraklasa,2023/2024,01/03/2024,17:00,Cracovia,Warta Poznan,0,1,A,1.76,3.37,5.87,1.78,3.48,5.87,1.73,3.31,5.2,,,,,,
Poland,Ekstraklasa,2023/2024,01/03/2024,19:30,Ruch Chorzow,Piast Gliwice,3,0,H,3.57,2.96,2.41,3.57,3.1,2.47,3.32,2.93,2.32,,,,,,
Poland,Ekstraklasa,2023/2024,02/03/2024,14:00,Gornik Zabrze,Jagiellonia,2,1,H,2.44,3.58,2.9,2.5,3.58,2.92,2.35,3.45,2.79,,,,,,
Poland,Ekstraklasa,2023/2024,02/03/2024,16:30,Slask Wroclaw,Widzew Lodz,2,1,H,2.26,3.06,3.79,2.31,3.14,3.79,2.18,3.0,3.54,,,,,,
Poland,Ekstraklasa,2023/2024,02/03/2024,19:00,Legia,Pogon Szczecin,1,1,D,1.89,3.83,4.07,1.97,3.83,4.07,1.89,3.64,3.73,,,,,,
Poland,Ekstraklasa,2023/2024,03/03/2024,11:30,LKS Lodz,Puszcza,3,2,H,2.39,3.22,3.29,2.39,3.42,3.29,2.31,3.22,3.02,,,,,,
Poland,Ekstraklasa,2023/2024,03/03/2024,14:00,Zaglebie,Korona Kielce,1,0,H,2.13,3.36,3.77,2.19,3.4,3.77,2.07,3.29,3.48,,,,,,
Poland,Ekstraklasa,2023/2024,03/03/2024,16:30,Rakow,Lech Poznan,4,0,H,2.06,3.28,4.1,2.11,3.34,4.1,2.01,3.22,3.76,,,,,,
Poland,Ekstraklasa,2023/2024,04/03/2024,18:00,Radomiak Radom,Stal Mielec,2,1,H,1.86,3.45,4.8,1.94,3.45,4.8,1.86,3.27,4.35,,,,,,
Poland,Ekstraklasa,2023/2024,08/03/2024,17:00,Piast Gliwice,Radomiak Radom,2,3,A,2.06,2.98,4.7,2.13,3.15,4.7,2.01,2.96,4.23,,,,,,
Poland,Ekstraklasa,2023/2024,08/03/2024,19:30,Jagiellonia,Slask Wroclaw,3,1,H,1.98,3.44,4.18,2.1,3.45,4.18,1.98,3.33,3.74,,,,,,
Poland,Ekstraklasa,2023/2024,09/03/2024,14:00,Korona Kielce,Cracovia,1,1,D,2.75,3.0,2.98,2.75,3.2,2.98,2.58,2.98,2.86,,,,,,
Poland,Ekstraklasa,2023/2024,09/03/2024,16:30,Puszcza,Rakow,1,1,D,6.22,4.2,1.56,6.4,4.2,1.65,5.77,3.96,1.55,,,,,,
Poland,Ekstraklasa,2023/2024,09/03/2024,19:00,Gornik Zabrze,Lech Poznan,0,0,D,2.86,3.28,2.64,2.86,3.3,2.67,2.74,3.2,2.53,,,,,,
Poland,Ekstraklasa,2023/2024,10/03/2024,11:30,Stal Mielec,Ruch Chorzow,3,1,H,2.27,3.18,3.34,2.33,3.21,3.51,2.24,3.11,3.27,,,,,,
Poland,Ekstraklasa,2023/2024,10/03/2024,14:00,Pogon Szczecin,Zaglebie,0,2,A,1.71,4.16,4.72,1.74,4.16,4.8,1.69,3.92,4.43,,,,,,
Poland,Ekstraklasa,2023/2024,10/03/2024,16:30,Widzew Lodz,Legia,1,0,H,3.83,3.63,2.01,3.83,3.63,2.08,3.6,3.45,1.98,,,,,,
Poland,Ekstraklasa,2023/2024,11/03/2024,18:00,Warta Poznan,LKS Lodz,0,1,A,1.96,3.34,4.41,1.98,3.37,4.45,1.93,3.2,4.14,,,,,,
Poland,Ekstraklasa,2023/2024,13/03/2024,17:30,Korona Kielce,Rakow,0,2,A,4.89,3.37,1.87,4.89,3.41,1.95,4.38,3.28,1.85,,,,,,
Poland,Ekstraklasa,2023/2024,12/03/2024,17:30,Piast Gliwice,Puszcza,1,0,H,1.46,4.41,7.98,1.51,4.41,8.4,1.45,4.11,7.36,,,,,,
Poland,Ekstraklasa,2023/2024,15/03/2024,17:00,Zaglebie,Stal Mielec,0,0,D,1.69,3.72,5.62,1.73,3.75,5.62,1.68,3.64,5.05,,,,,,
Poland,Ekstraklasa,2023/2024,15/03/2024,19:30,Lech Poznan,Warta Poznan,2,0,H,1.62,3.64,6.9,1.71,3.75,6.9,1.62,3.47,6.13,,,,,,
Poland,Ekstraklasa,2023/2024,16/03/2024,11:30,Cracovia,Widzew Lodz,2,2,D,1.92,3.56,4.28,1.98,3.56,4.5,1.9,3.37,4.06,,,,,,
Poland,Ekstraklasa,2023/2024,16/03/2024,14:00,Radomiak Radom,Jagiellonia,0,2,A,3.09,3.18,2.53,3.11,3.41,2.54,2.91,3.19,2.44,,,,,,
Poland,Ekstraklasa,2023/2024,16/03/2024,16:30,Ruch Chorzow,Gornik Zabrze,1,2,A,2.6,3.37,2.84,2.61,3.37,2.94,2.57,3.22,2.71,,,,,,
Poland,Ekstraklasa,2023/2024,16/03/2024,19:00,Slask Wroclaw,Puszcza,0,0,D,1.8,3.54,5.05,1.84,3.63,5.1,1.75,3.5,4.73,,,,,,
Poland,Ekstraklasa,2023/2024,17/03/2024,11:30,Korona Kielce,Pogon Szczecin,2,2,D,3.35,3.58,2.2,3.5,3.58,2.25,3.2,3.33,2.19,,,,,,
Poland,Ekstraklasa,2023/2024,17/03/2024,14:00,LKS Lodz,Rakow,1,1,D,8.05,4.67,1.43,8.05,5.0,1.45,7.22,4.48,1.41,,,,,,
Poland,Ekstraklasa,2023/2024,17/03/2024,16:30,Legia,Piast Gliwice,3,1,H,1.61,3.82,6.49,1.69,3.83,6.6,1.6,3.63,5.81,,,,,,
Poland,Ekstraklasa,2023/2024,30/03/2024,11:30,Rakow,Ruch Chorzow,1,1,D,1.43,4.82,7.27,1.47,4.82,7.6,1.43,4.52,6.71,,,,,,
Poland,Ekstraklasa,2023/2024,30/03/2024,14:00,Jagiellonia,LKS Lodz,6,0,H,1.37,5.18,8.21,1.38,5.7,9.0,1.33,5.17,8.02,,,,,,
Poland,Ekstraklasa,2023/2024,30/03/2024,16:30,Piast Gliwice,Slask Wroclaw,2,2,D,2.25,2.91,3.98,2.25,3.0,4.2,2.15,2.87,3.88,,,,,,
Poland,Ekstraklasa,2023/2024,30/03/2024,19:00,Pogon Szczecin,Cracovia,3,1,H,1.71,3.91,4.92,1.8,3.92,5.25,1.73,3.71,4.52,,,,,,
Poland,Ekstraklasa,2023/2024,01/04/2024,11:30,Puszcza,Radomiak Radom,1,1,D,3.03,3.17,2.55,3.03,3.4,2.55,2.87,3.21,2.42,,,,,,
Poland,Ekstraklasa,2023/2024,01/04/2024,14:00,Stal Mielec,Lech Poznan,0,0,D,4.81,3.54,1.81,4.81,3.54,1.89,4.36,3.36,1.83,,,,,,
Poland,Ekstraklasa,2023/2024,01/04/2024,16:30,Widzew Lodz,Korona Kielce,3,1,H,2.06,3.34,3.91,2.15,3.4,3.91,2.06,3.24,3.57,,,,,,
Poland,Ekstraklasa,2023/2024,01/04/2024,19:00,Gornik Zabrze,Legia,1,3,A,3.5,3.46,2.15,3.57,3.46,2.21,3.32,3.32,2.13,,,,,,
Poland,Ekstraklasa,2023/2024,02/04/2024,18:00,Warta Poznan,Zaglebie,1,1,D,3.18,2.93,2.61,3.2,3.12,2.66,3.03,2.92,2.5,,,,,,
Poland,Ekstraklasa,2023/2024,05/04/2024,17:00,Cracovia,LKS Lodz,2,2,D,1.45,4.69,7.13,1.48,4.75,7.17,1.43,4.52,6.55,,,,,,
Poland,Ekstraklasa,2023/2024,05/04/2024,19:30,Radomiak Radom,Rakow,2,1,H,3.77,3.38,2.09,3.8,3.41,2.13,3.6,3.29,2.04,,,,,,
Poland,Ekstraklasa,2023/2024,06/04/2024,14:00,Korona Kielce,Stal Mielec,1,0,H,1.89,3.3,4.73,1.97,3.43,4.91,1.87,3.27,4.33,,,,,,
Poland,Ekstraklasa,2023/2024,06/04/2024,16:30,Ruch Chorzow,Puszcza,0,0,D,1.88,3.51,4.46,1.89,3.65,4.5,1.82,3.5,4.17,,,,,,
Poland,Ekstraklasa,2023/2024,06/04/2024,19:00,Slask Wroclaw,Warta Poznan,2,1,H,2.01,3.04,4.71,2.02,3.11,5.0,1.96,3.0,4.38,,,,,,
Poland,Ekstraklasa,2023/2024,07/04/2024,11:30,Widzew Lodz,Piast Gliwice,1,0,H,2.34,2.94,3.67,2.55,3.22,3.67,2.32,3.0,3.25,,,,,,
Poland,Ekstraklasa,2023/2024,07/04/2024,14:00,Lech Poznan,Pogon Szczecin,1,0,H,2.25,3.54,3.21,2.29,3.6,3.24,2.19,3.42,3.08,,,,,,
Poland,Ekstraklasa,2023/2024,07/04/2024,16:30,Legia,Jagiellonia,1,1,D,1.99,3.63,3.8,2.03,3.68,3.95,1.94,3.55,3.62,,,,,,
Poland,Ekstraklasa,2023/2024,08/04/2024,18:00,Zaglebie,Gornik Zabrze,1,2,A,2.04,3.46,3.82,2.15,3.56,3.82,2.04,3.33,3.54,,,,,,
Poland,Ekstraklasa,2023/2024,12/04/2024,17:00,Warta Poznan,Korona Kielce,1,0,H,2.59,2.78,3.41,2.59,2.92,3.5,2.49,2.79,3.19,,,,,,
Poland,Ekstraklasa,2023/2024,12/04/2024,19:30,Pogon Szczecin,Ruch Chorzow,5,0,H,1.48,4.61,6.59,1.53,4.61,6.61,1.48,4.39,5.88,,,,,,
Poland,Ekstraklasa,2023/2024,13/04/2024,14:00,Stal Mielec,Widzew Lodz,0,0,D,3.18,3.3,2.37,3.18,3.41,2.4,3.03,3.25,2.28,,,,,,
Poland,Ekstraklasa,2023/2024,13/04/2024,16:30,Puszcza,Lech Poznan,2,1,H,5.54,3.94,1.64,5.55,3.95,1.71,5.06,3.71,1.64,,,,,,
Poland,Ekstraklasa,2023/2024,13/04/2024,19:00,Rakow,Legia,1,1,D,2.06,3.32,3.96,2.16,3.41,3.96,2.06,3.25,3.57,,,,,,
Poland,Ekstraklasa,2023/2024,14/04/2024,11:30,LKS Lodz,Radomiak Radom,3,2,H,3.87,3.57,1.99,3.9,3.57,2.17,3.65,3.46,1.96,,,,,,
Poland,Ekstraklasa,2023/2024,14/04/2024,14:00,Jagiellonia,Cracovia,1,3,A,1.83,3.66,4.5,2.0,3.76,4.5,1.81,3.61,4.13,,,,,,
Poland,Ekstraklasa,2023/2024,14/04/2024,16:30,Gornik Zabrze,Slask Wroclaw,2,0,H,2.46,3.23,3.1,2.51,3.25,3.25,2.37,3.15,2.99,,,,,,
Poland,Ekstraklasa,2023/2024,15/04/2024,18:00,Piast Gliwice,Zaglebie,2,0,H,2.24,3.02,3.82,2.3,3.05,3.89,2.23,2.94,3.53,,,,,,
Poland,Ekstraklasa,2023/2024,19/04/2024,17:00,Korona Kielce,Radomiak Radom,4,0,H,2.4,3.12,3.32,2.4,3.2,3.35,2.32,3.07,3.18,,,,,,
Poland,Ekstraklasa,2023/2024,19/04/2024,19:30,Rakow,Gornik Zabrze,0,1,A,1.55,4.25,6.11,1.55,4.25,6.5,1.52,4.07,5.95,,,,,,
Poland,Ekstraklasa,2023/2024,20/04/2024,14:00,Pogon Szczecin,Piast Gliwice,0,2,A,2.03,3.36,4.01,2.11,3.54,4.1,1.98,3.32,3.74,,,,,,
Poland,Ekstraklasa,2023/2024,20/04/2024,16:30,Ruch Chorzow,Widzew Lodz,2,3,A,2.58,3.25,2.91,2.58,3.45,3.05,2.41,3.22,2.88,,,,,,
Poland,Ekstraklasa,2023/2024,20/04/2024,19:00,Zaglebie,Jagiellonia,1,2,A,2.95,3.46,2.44,3.03,3.72,2.47,2.84,3.43,2.33,,,,,,
Poland,Ekstraklasa,2023/2024,21/04/2024,11:30,Cracovia,Puszcza,0,1,A,1.77,3.55,5.11,1.81,3.75,5.11,1.75,3.45,4.69,,,,,,
Poland,Ekstraklasa,2023/2024,21/04/2024,14:00,LKS Lodz,Lech Poznan,2,3,A,4.49,4.12,1.74,5.0,4.12,1.77,4.38,3.96,1.69,,,,,,
Poland,Ekstraklasa,2023/2024,21/04/2024,16:30,Legia,Slask Wroclaw,0,0,D,1.63,3.63,6.57,1.73,3.75,6.57,1.62,3.56,5.68,,,,,,
Poland,Ekstraklasa,2023/2024,22/04/2024,18:00,Warta Poznan,Stal Mielec,5,2,H,2.15,2.98,4.2,2.2,3.13,4.3,2.12,2.96,3.82,,,,,,
Poland,Ekstraklasa,2023/2024,26/04/2024,17:00,Piast Gliwice,Warta Poznan,2,0,H,1.91,2.99,5.46,1.92,3.1,5.46,1.88,2.96,4.78,,,,,,
Poland,Ekstraklasa,2023/2024,26/04/2024,19:30,Jagiellonia,Pogon Szczecin,2,2,D,1.93,4.05,3.64,2.1,4.05,3.64,1.91,3.86,3.39,,,,,,
Poland,Ekstraklasa,2023/2024,27/04/2024,14:00,Gornik Zabrze,LKS Lodz,4,1,H,1.52,4.57,6.02,1.63,4.57,6.02,1.51,4.27,5.49,,,,,,
Poland,Ekstraklasa,2023/2024,27/04/2024,16:30,Slask Wroclaw,Ruch Chorzow,2,3,A,1.75,3.6,5.38,2.05,3.6,5.38,1.76,3.39,4.69,,,,,,
Poland,Ekstraklasa,2023/2024,27/04/2024,19:00,Widzew Lodz,Rakow,0,1,A,4.0,3.6,1.95,4.0,3.62,2.05,3.64,3.43,1.96,,,,,,
Poland,Ekstraklasa,2023/2024,28/04/2024,11:30,Radomiak Radom,Zaglebie,3,4,A,2.58,2.95,3.2,2.58,3.2,3.2,2.47,2.98,2.97,,,,,,
Poland,Ekstraklasa,2023/2024,28/04/2024,14:00,Stal Mielec,Legia,1,3,A,6.03,4.13,1.57,6.03,4.2,1.6,5.51,3.98,1.55,,,,,,
Poland,Ekstraklasa,2023/2024,28/04/2024,16:30,Lech Poznan,Cracovia,0,0,D,1.9,3.47,4.41,1.98,3.62,4.41,1.88,3.39,3.99,,,,,,
Poland,Ekstraklasa,2023/2024,29/04/2024,18:00,Puszcza,Korona Kielce,1,1,D,3.26,3.07,2.46,3.26,3.22,2.51,3.01,3.07,2.4,,,,,,
Poland,Ekstraklasa,2023/2024,03/05/2024,17:00,Cracovia,Gornik Zabrze,5,0,H,2.14,3.52,3.46,2.16,3.63,3.46,2.11,3.42,3.24,,,,,,
Poland,Ekstraklasa,2023/2024,03/05/2024,19:30,Ruch Chorzow,Lech Poznan,2,1,H,3.58,3.7,2.04,3.75,3.71,2.06,3.43,3.55,1.99,,,,,,
Poland,Ekstraklasa,2023/2024,04/05/2024,14:00,LKS Lodz,Slask Wroclaw,1,2,A,3.41,3.74,2.08,4.0,3.74,2.14,3.36,3.54,2.01,,,,,,
Poland,Ekstraklasa,2023/2024,04/05/2024,16:30,Zaglebie,Rakow,2,0,H,4.18,3.76,1.87,4.39,3.85,1.87,4.06,3.68,1.79,,,,,,
Poland,Ekstraklasa,2023/2024,04/05/2024,19:00,Stal Mielec,Jagiellonia,3,2,H,5.22,4.32,1.61,5.22,4.4,1.67,4.81,4.18,1.59,,,,,,
Poland,Ekstraklasa,2023/2024,05/05/2024,11:30,Warta Poznan,Widzew Lodz,2,1,H,2.42,3.14,3.26,2.42,3.21,3.28,2.31,3.08,3.13,,,,,,
Poland,Ekstraklasa,2023/2024,05/05/2024,14:00,Korona Kielce,Piast Gliwice,1,1,D,2.93,2.89,2.84,2.93,3.05,2.84,2.76,2.89,2.71,,,,,,
Poland,Ekstraklasa,2023/2024,05/05/2024,16:30,Legia,Radomiak Radom,0,3,A,1.47,4.55,6.94,1.5,4.6,6.94,1.45,4.38,6.3,,,,,,
Poland,Ekstraklasa,2023/2024,06/05/2024,18:00,Pogon Szczecin,Puszcza,1,0,H,1.41,5.42,6.71,1.45,5.42,7.5,1.38,4.97,6.65,,,,,,
Poland,Ekstraklasa,2023/2024,10/05/2024,17:00,Piast Gliwice,LKS Lodz,4,0,H,1.43,4.65,7.81,1.45,4.65,8.0,1.39,4.46,7.51,,,,,,
Poland,Ekstraklasa,2023/2024,10/05/2024,19:30,Slask Wroclaw,Cracovia,4,0,H,2.3,3.14,3.5,2.3,3.24,3.5,2.22,3.09,3.34,,,,,,
Poland,Ekstraklasa,2023/2024,11/05/2024,14:00,Gornik Zabrze,Stal Mielec,1,1,D,1.56,4.27,5.85,1.6,4.27,5.92,1.55,4.1,5.4,,,,,,
Poland,Ekstraklasa,2023/2024,11/05/2024,16:30,Jagiellonia,Korona Kielce,3,0,H,1.61,4.44,5.11,1.67,4.6,5.5,1.57,4.32,4.9,,,,,,
Poland,Ekstraklasa,2023/2024,11/05/2024,19:00,Rakow,Pogon Szczecin,2,1,H,1.71,4.14,4.64,2.02,4.3,5.25,1.66,4.01,4.54,,,,,,
Poland,Ekstraklasa,2023/2024,12/05/2024,11:30,Puszcza,Warta Poznan,1,0,H,2.43,3.03,3.36,2.79,3.15,3.36,2.39,2.98,3.12,,,,,,
Poland,Ekstraklasa,2023/2024,12/05/2024,14:00,Widzew Lodz,Zaglebie,1,3,A,2.26,3.62,3.11,2.33,3.82,3.34,2.2,3.57,2.94,,,,,,
Poland,Ekstraklasa,2023/2024,12/05/2024,16:30,Lech Poznan,Legia,1,2,A,2.34,3.2,3.35,2.67,3.45,3.35,2.29,3.18,3.1,,,,,,
Poland,Ekstraklasa,2023/2024,13/05/2024,18:00,Radomiak Radom,Ruch Chorzow,0,2,A,2.14,3.49,3.49,2.16,3.52,3.5,2.09,3.42,3.3,,,,,,
Poland,Ekstraklasa,2023/2024,17/05/2024,17:00,Stal Mielec,Pogon Szczecin,0,0,D,3.82,4.28,1.83,4.6,4.33,1.85,3.82,4.09,1.77,,,,,,
Poland,Ekstraklasa,2023/2024,17/05/2024,19:30,Gornik Zabrze,Puszcza,1,1,D,1.75,3.87,4.23,1.82,4.0,4.85,1.75,3.8,4.21,,,,,,
Poland,Ekstraklasa,2023/2024,18/05/2024,14:00,Korona Kielce,Ruch Chorzow,2,0,H,1.76,4.11,4.32,1.8,4.11,4.65,1.73,3.94,4.15,,,,,,
Poland,Ekstraklasa,2023/2024,18/05/2024,16:30,Slask Wroclaw,Radomiak Radom,2,0,H,1.75,3.63,5.13,1.75,3.8,5.3,1.7,3.62,4.74,,,,,,
Poland,Ekstraklasa,2023/2024,18/05/2024,19:00,Piast Gliwice,Jagiellonia,1,1,D,2.65,3.58,2.62,2.8,3.65,2.68,2.63,3.53,2.44,,,,,,
Poland,Ekstraklasa,2023/2024,19/05/2024,11:30,Cracovia,Rakow,2,0,H,3.61,3.36,2.15,3.61,3.52,2.19,3.35,3.39,2.08,,,,,,
